gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1092338,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092338?gameHash=205db232780f91a9,LCS,2019-2,43617.64992,1,1,9.1,1,Blue,Top,Licorice,Cloud9,Aatrox,Draven,Rakan,Rek'Sai,Ezreal,Sejuani,35.5,1,6,3,12,21,14,1,0,0,0,0,0,1,5.609116667,0.1690140845,0.1126760563,0.985915493,0,12.55663333,2,2,0,0,0,0,0,0,0,0,1,,1,15.16268333,1,0,10,4,1,25.63801667,1,0,19265,542.6760563,0.2730880998,0.2356853521,22,0.6197183099,0.2018348624,4,0.1126760563,10,11, , ,15443,304.8507042,15000,0.1009874641,260,24,9,8,8,3668,4205,-537,5476,6144,-668,4453,5258,-805,72,89,-17,127,152,-25
1092338,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092338?gameHash=205db232780f91a9,LCS,2019-2,43617.64992,1,1,9.1,2,Blue,Jungle,Svenskeren,Cloud9,Hecarim,Draven,Rakan,Rek'Sai,Ezreal,Sejuani,35.5,1,1,5,10,21,14,0,0,0,0,0,0,0,5.609116667,0.02816901408,0,0.985915493,0,12.55663333,2,2,2,2,2,0,0,0,0,0,1,,1,15.16268333,1,0,10,4,1,25.63801667,1,0,8693,244.8732394,0.1232263094,0.1768413258,11,0.3098591549,0.1009174312,13,0.3661971831,8,10, , ,12741,228.7380282,12358,0.2718999908,33,167,110,0,5.633802817,3341,3080,261,5113,4567,546,3876,3255,621,69,60,9,110,93,17
1092338,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092338?gameHash=205db232780f91a9,LCS,2019-2,43617.64992,1,1,9.1,3,Blue,Middle,Nisqy,Cloud9,Sylas,Draven,Rakan,Rek'Sai,Ezreal,Sejuani,35.5,1,9,2,7,21,14,1,1,0,0,0,0,0,5.609116667,0.2535211268,0.08450704225,0.985915493,0,12.55663333,2,2,0,0,0,0,0,0,0,0,1,,1,15.16268333,1,0,10,4,1,25.63801667,1,0,18059,508.7042254,0.2559926288,0.2547192822,10,0.2816901408,0.09174311927,3,0.08450704225,3,8, , ,16317,329.4704225,14875,0.111051978,256,28,20,8,8,3719,3193,526,5494,5092,402,4973,4549,424,83,86,-3,139,145,-6
1092338,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092338?gameHash=205db232780f91a9,LCS,2019-2,43617.64992,1,1,9.1,4,Blue,ADC,Sneaky,Cloud9,Varus,Draven,Rakan,Rek'Sai,Ezreal,Sejuani,35.5,1,5,2,9,21,14,0,0,0,0,0,0,0,5.609116667,0.1408450704,0.1971830986,0.985915493,0,12.55663333,2,2,0,0,0,0,0,0,0,0,1,,1,15.16268333,1,0,10,4,1,25.63801667,1,0,17891,503.971831,0.2536111702,0.2246657084,12,0.338028169,0.1100917431,17,0.4788732394,3,3, , ,14937,290.5971831,14225,0.01451584351,262,29,12,8,8.197183099,3400,2924,476,5141,4735,406,3275,3002,273,95,67,28,148,122,26
1092338,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092338?gameHash=205db232780f91a9,LCS,2019-2,43617.64992,1,1,9.1,5,Blue,Support,Zeyzal,Cloud9,Galio,Draven,Rakan,Rek'Sai,Ezreal,Sejuani,35.5,1,0,2,14,21,14,0,0,0,0,0,0,0,5.609116667,0,0,0.985915493,0,12.55663333,2,2,0,0,0,0,0,0,0,0,1,,1,15.16268333,1,0,10,4,1,25.63801667,1,0,6637,186.9577465,0.09408179176,0.1080883314,54,1.521126761,0.495412844,14,0.3943661972,18,18, , ,9584,139.8084507,8650,0.08120300752,70,0,0,0,1.971830986,1990,2034,-44,3063,3078,-15,2683,2557,126,15,14,1,24,23,1
1092338,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092338?gameHash=205db232780f91a9,LCS,2019-2,43617.64992,1,1,9.1,6,Red,Top,V1per,FlyQuest,Irelia,Sona,Yuumi,Jayce,Kai'Sa,Sivir,35.5,0,4,5,6,14,21,0,0,0,0,1,0,0,5.609116667,0.1126760563,0.1690140845,0.985915493,0,12.55663333,2,2,0,0,0,0,0,0,0,0,0,,0,15.16268333,0,1,4,10,0,25.63801667,0,1,14525,409.1549296,0.2024785324,0.2416733876,16,0.4507042254,0.1481481481,6,0.1690140845,4,4, , ,13910,261.6676056,13558,-0.1009874641,274,16,11,0,8.169014085,4205,3668,537,6144,5476,668,5258,4453,805,89,72,17,152,127,25
1092338,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092338?gameHash=205db232780f91a9,LCS,2019-2,43617.64992,1,1,9.1,7,Red,Jungle,Santorin,FlyQuest,Vi,Sona,Yuumi,Jayce,Kai'Sa,Sivir,35.5,0,0,5,8,14,21,0,0,0,0,0,0,0,5.609116667,0,0.02816901408,0.985915493,1,12.55663333,2,2,2,2,1,0,0,1,0,0,0,,0,15.16268333,0,1,4,10,0,25.63801667,0,1,5041,142,0.07027155124,0.1325337565,8,0.2253521127,0.07407407407,11,0.3098591549,7,7, , ,9715,143.4985915,9400,-0.2718999908,31,138,113,0,4.76056338,3080,3341,-261,4567,5113,-546,3255,3876,-621,60,69,-9,93,110,-17
1092338,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092338?gameHash=205db232780f91a9,LCS,2019-2,43617.64992,1,1,9.1,8,Red,Middle,Pobelter,FlyQuest,Ryze,Sona,Yuumi,Jayce,Kai'Sa,Sivir,35.5,0,3,5,6,14,21,0,0,0,0,0,0,0,5.609116667,0.08450704225,0.2535211268,0.985915493,0,12.55663333,2,2,0,0,0,0,0,0,0,0,0,,0,15.16268333,0,1,4,10,0,25.63801667,0,1,24365,686.3380282,0.3396481543,0.2537190728,21,0.5915492958,0.1944444444,2,0.05633802817,9,9, , ,14373,274.7098592,13310,-0.111051978,313,16,12,4,9.267605634,3193,3719,-526,5092,5494,-402,4549,4973,-424,86,83,3,145,139,6
1092338,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092338?gameHash=205db232780f91a9,LCS,2019-2,43617.64992,1,1,9.1,9,Red,ADC,WildTurtle,FlyQuest,Xayah,Sona,Yuumi,Jayce,Kai'Sa,Sivir,35.5,0,7,2,3,14,21,2,0,0,0,0,0,0,5.609116667,0.1971830986,0.1408450704,0.985915493,0,12.55663333,2,2,0,0,0,0,0,0,0,0,0,,0,15.16268333,0,1,4,10,0,25.63801667,0,1,22559,635.4647887,0.3144725103,0.2767697791,10,0.2816901408,0.09259259259,11,0.3098591549,4,4, , ,15259,299.6676056,14020,-0.01451584351,293,19,19,0,8.788732394,2924,3400,-476,4735,5141,-406,3002,3275,-273,67,95,-28,122,148,-26
1092338,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092338?gameHash=205db232780f91a9,LCS,2019-2,43617.64992,1,1,9.1,10,Red,Support,JayJ,FlyQuest,Braum,Sona,Yuumi,Jayce,Kai'Sa,Sivir,35.5,0,0,4,9,14,21,0,0,0,0,0,0,0,5.609116667,0,0,0.985915493,0,12.55663333,2,2,0,0,0,0,0,0,0,0,0,,0,15.16268333,0,1,4,10,0,25.63801667,0,1,5246,147.7746479,0.0731292517,0.09530400395,53,1.492957746,0.4907407407,7,0.1971830986,15,17, , ,8284,103.1887324,7975,-0.08120300752,71,0,0,0,2,2034,1990,44,3078,3063,15,2557,2683,-126,14,15,-1,23,24,-1
1092338,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092338?gameHash=205db232780f91a9,LCS,2019-2,43617.64992,1,1,9.1,100,Blue,Team,Team,Cloud9, ,Draven,Rakan,Rek'Sai,Ezreal,Sejuani,35.5,1,21,14,52,21,14, , , , ,0,0,1,5.609116667,0.5915492958,0.3943661972,0.985915493,0,12.55663333,2,2,2,2,2,0,0,0,0,0,1,13.36941667,1,15.16268333,1,0,10,4,1,25.63801667,1,0,70545,1987.183099, , ,109,3.070422535,1,51,1.436619718,42,50,0.6,0.3970588235,69022,1293.464789,65108,0.1109661104,881,248,151,24,31.8028169,16118,15436,682,24287,23616,671,19260,18621,639,334,316,18,548,535,13
1092338,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092338?gameHash=205db232780f91a9,LCS,2019-2,43617.64992,1,1,9.1,200,Red,Team,Team,FlyQuest, ,Sona,Yuumi,Jayce,Kai'Sa,Sivir,35.5,0,14,21,32,14,21, , , , ,1,0,0,5.609116667,0.3943661972,0.5915492958,0.985915493,1,12.55663333,2,2,2,2,1,0,0,1,0,0,0,13.36941667,0,15.16268333,0,1,4,10,0,25.63801667,0,1,71736,2020.732394, , ,108,3.042253521,1,37,1.042253521,39,41,0.5,0.2222222222,61541,1082.732394,58263,-0.1109661104,982,189,155,4,32.98591549,15436,16118,-682,23616,24287,-671,18621,19260,-639,316,334,-18,535,548,-13
1092362,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092362?gameHash=f170dc025f0afbbe&tab=overview,LCS,2019-2,43617.69661,1,1,9.1,1,Blue,Top,Impact,Team Liquid,Kennen,Ryze,Yuumi,Aatrox,Draven,Sivir,29.7,1,2,1,5,11,4,1,0,0,0,0,1,0,6.394916667,0.06734006734,0.03367003367,0.5050505051,0,12.30696667,2,1,0,0,0,0,0,0,0,0,0,,1,12.7916,1,1,11,0,1,24.39658333,1,0,10899,366.969697,0.2114750281,0.1945302657,19,0.6397306397,0.1979166667,5,0.1683501684,9,9, , ,11600,258.8929293,11010,0.09534684556,228,0,0,0,7.676767677,3701,3157,544,5246,4882,364,4365,4360,5,73,81,-8,107,135,-28
1092362,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092362?gameHash=f170dc025f0afbbe&tab=overview,LCS,2019-2,43617.69661,1,1,9.1,2,Blue,Jungle,Xmithie,Team Liquid,Olaf,Ryze,Yuumi,Aatrox,Draven,Sivir,29.7,1,2,2,8,11,4,0,0,0,0,1,0,0,6.394916667,0.06734006734,0.03367003367,0.5050505051,1,12.30696667,2,1,2,1,0,0,1,1,0,0,0,,1,12.7916,1,1,11,0,1,24.39658333,1,0,8081,272.0875421,0.1567969265,0.1861814576,14,0.4713804714,0.1458333333,9,0.303030303,9,9, , ,11270,247.7818182,8875,0.008486562942,27,134,86,16,5.420875421,3529,3162,367,5629,4789,840,3749,3460,289,58,65,-7,91,92,-1
1092362,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092362?gameHash=f170dc025f0afbbe&tab=overview,LCS,2019-2,43617.69661,1,1,9.1,3,Blue,Middle,Jensen,Team Liquid,Sylas,Ryze,Yuumi,Aatrox,Draven,Sivir,29.7,1,2,0,4,11,4,0,0,0,0,0,0,0,6.394916667,0.06734006734,0,0.5050505051,0,12.30696667,2,1,0,0,0,0,0,0,0,0,0,,1,12.7916,1,1,11,0,1,24.39658333,1,0,12143,408.8552189,0.2356125577,0.2226126204,12,0.404040404,0.125,3,0.101010101,3,3, , ,12710,296.2666667,11600,0.2068965517,280,20,8,9,10.1010101,3238,3299,-61,5637,4883,754,4690,4611,79,86,90,-4,151,135,16
1092362,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092362?gameHash=f170dc025f0afbbe&tab=overview,LCS,2019-2,43617.69661,1,1,9.1,4,Blue,ADC,Doublelift,Team Liquid,Xayah,Ryze,Yuumi,Aatrox,Draven,Sivir,29.7,1,5,0,2,11,4,1,1,0,0,0,0,0,6.394916667,0.1683501684,0.06734006734,0.5050505051,0,12.30696667,2,1,0,0,0,0,0,0,0,0,0,,1,12.7916,1,1,11,0,1,24.39658333,1,0,17473,588.3164983,0.3390313943,0.2933750942,13,0.4377104377,0.1354166667,15,0.5050505051,4,5, , ,15507,390.4417508,12400,0.1612200436,302,51,8,31,11.88552189,3633,3512,121,6985,5516,1469,3390,3076,314,94,87,7,152,123,29
1092362,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092362?gameHash=f170dc025f0afbbe&tab=overview,LCS,2019-2,43617.69661,1,1,9.1,5,Blue,Support,CoreJJ,Team Liquid,Rakan,Ryze,Yuumi,Aatrox,Draven,Sivir,29.7,1,0,1,6,11,4,0,0,0,0,0,0,0,6.394916667,0,0,0.5050505051,0,12.30696667,2,1,0,0,0,0,0,0,0,0,0,,1,12.7916,1,1,11,0,1,24.39658333,1,0,2942,99.05723906,0.05708409329,0.1033005622,38,1.279461279,0.3958333333,12,0.404040404,9,11, , ,7994,137.4787879,7025,0.2169625247,17,0,0,0,0.5723905724,2169,1855,314,3902,2956,946,2821,2719,102,5,12,-7,8,21,-13
1092362,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092362?gameHash=f170dc025f0afbbe&tab=overview,LCS,2019-2,43617.69661,1,1,9.1,6,Red,Top,Broken Blade,Team SoloMid,Irelia,Taric,Jayce,Akali,Jarvan IV,Rek'Sai,29.7,0,1,2,1,4,11,0,0,0,0,0,0,1,6.394916667,0.03367003367,0.06734006734,0.5050505051,0,12.30696667,1,2,0,0,0,0,0,0,0,0,1,,0,12.7916,0,0,0,11,0,24.39658333,0,1,6831,230,0.1788922352,0.2282854922,17,0.5723905724,0.1827956989,7,0.2356902357,7,10, , ,9901,201.6875421,10008,-0.09534684556,251,0,0,0,8.451178451,3157,3701,-544,4882,5246,-364,4360,4365,-5,81,73,8,135,107,28
1092362,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092362?gameHash=f170dc025f0afbbe&tab=overview,LCS,2019-2,43617.69661,1,1,9.1,7,Red,Jungle,Akaadian,Team SoloMid,Sejuani,Taric,Jayce,Akali,Jarvan IV,Rek'Sai,29.7,0,1,2,3,4,11,0,0,0,0,0,0,0,6.394916667,0.03367003367,0.06734006734,0.5050505051,0,12.30696667,1,2,1,2,0,1,0,0,0,0,1,,0,12.7916,0,0,0,11,0,24.39658333,0,1,3343,112.5589226,0.08754746628,0.1898702724,12,0.404040404,0.1290322581,15,0.5050505051,9,10, , ,8893,167.7481481,8800,-0.008486562942,40,114,78,0,5.185185185,3162,3529,-367,4789,5629,-840,3460,3749,-289,65,58,7,92,91,1
1092362,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092362?gameHash=f170dc025f0afbbe&tab=overview,LCS,2019-2,43617.69661,1,1,9.1,8,Red,Middle,Bjergsen,Team SoloMid,Azir,Taric,Jayce,Akali,Jarvan IV,Rek'Sai,29.7,0,0,3,0,4,11,0,0,0,0,0,0,0,6.394916667,0,0.06734006734,0.5050505051,0,12.30696667,1,2,0,0,0,0,0,0,0,0,1,,0,12.7916,0,0,0,11,0,24.39658333,0,1,10236,344.6464646,0.2680633757,0.2488650742,12,0.404040404,0.1290322581,6,0.202020202,5,5, , ,10441,219.8693603,9425,-0.2068965517,278,4,4,0,9.494949495,3299,3238,61,4883,5637,-754,4611,4690,-79,90,86,4,135,151,-16
1092362,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092362?gameHash=f170dc025f0afbbe&tab=overview,LCS,2019-2,43617.69661,1,1,9.1,9,Red,ADC,Zven,Team SoloMid,Ezreal,Taric,Jayce,Akali,Jarvan IV,Rek'Sai,29.7,0,2,2,2,4,11,0,0,0,0,0,0,0,6.394916667,0.06734006734,0.1683501684,0.5050505051,0,12.30696667,1,2,0,0,0,0,0,0,0,0,1,,0,12.7916,0,0,0,11,0,24.39658333,0,1,13490,454.2087542,0.3532800838,0.2580877757,11,0.3703703704,0.1182795699,11,0.3703703704,3,4, , ,10683,228.0175084,10550,-0.1612200436,253,0,0,0,8.518518519,3512,3633,-121,5516,6985,-1469,3076,3390,-314,87,94,-7,123,152,-29
1092362,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092362?gameHash=f170dc025f0afbbe&tab=overview,LCS,2019-2,43617.69661,1,1,9.1,10,Red,Support,Smoothie,Team SoloMid,Galio,Taric,Jayce,Akali,Jarvan IV,Rek'Sai,29.7,0,0,2,4,4,11,0,0,0,0,0,0,0,6.394916667,0,0,0.5050505051,0,12.30696667,1,2,0,0,0,0,0,0,0,0,1,,0,12.7916,0,0,0,11,0,24.39658333,0,1,4285,144.2760943,0.1122168391,0.07489138554,41,1.38047138,0.4408602151,2,0.06734006734,12,14, , ,5876,66.16565657,5650,-0.2169625247,48,0,0,0,1.616161616,1855,2169,-314,2956,3902,-946,2719,2821,-102,12,5,7,21,8,13
1092362,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092362?gameHash=f170dc025f0afbbe&tab=overview,LCS,2019-2,43617.69661,1,1,9.1,100,Blue,Team,Team,Team Liquid, ,Ryze,Yuumi,Aatrox,Draven,Sivir,29.7,1,11,4,25,11,4, , , , ,1,1,0,6.394916667,0.3703703704,0.1346801347,0.5050505051,1,12.30696667,2,1,2,1,0,0,1,1,0,0,0,12.37743333,1,12.7916,1,1,11,0,1,24.39658333,1,0,51538,1735.286195, , ,96,3.232323232,1,44,1.481481481,34,37,0.75,0.2641509434,59081,1330.861953,50910,0.1358673421,854,205,102,56,35.65656566,16270,14985,1285,27399,23026,4373,19015,18226,789,316,335,-19,509,506,3
1092362,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092362?gameHash=f170dc025f0afbbe&tab=overview,LCS,2019-2,43617.69661,1,1,9.1,200,Red,Team,Team,Team SoloMid, ,Taric,Jayce,Akali,Jarvan IV,Rek'Sai,29.7,0,4,11,10,4,11, , , , ,0,0,1,6.394916667,0.1346801347,0.3703703704,0.5050505051,0,12.30696667,1,2,1,2,0,1,0,0,0,0,1,12.37743333,0,12.7916,0,0,0,11,0,24.39658333,0,1,38185,1285.690236, , ,93,3.131313131,1,41,1.38047138,36,43,0.5641025641,0.3333333333,45794,883.4882155,44433,-0.1358673421,870,118,82,0,33.26599327,14985,16270,-1285,23026,27399,-4373,18226,19015,-789,335,316,19,506,509,-3
1092372,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092372?gameHash=dc493e5e2cd3a013&tab=overview,LCS,2019-2,43617.73742,1,1,9.1,1,Blue,Top,Ruin,Counter Logic Gaming,Kennen,Irelia,Akali,Morgana,Jayce,Vladimir,31.98333333,1,3,2,2,12,3,0,0,0,0,0,1,0,6.819116667,0.09379885357,0.03126628452,0.4689942678,0,10.15893333,3,1,0,0,0,0,0,0,0,0,0,,0,14.38633333,1,1,11,3,1,28.55473333,1,0,9721,303.9395518,0.1966977601,0.2212710097,21,0.656591975,0.1468531469,5,0.1563314226,8,9, , ,13124,279.3217301,10925,-0.05561735261,243,24,8,4,8.348097968,3599,3040,559,5810,5486,324,4770,4659,111,88,75,13,141,135,6
1092372,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092372?gameHash=dc493e5e2cd3a013&tab=overview,LCS,2019-2,43617.73742,1,1,9.1,2,Blue,Jungle,Wiggily,Counter Logic Gaming,Sejuani,Irelia,Akali,Morgana,Jayce,Vladimir,31.98333333,1,1,0,8,12,3,0,0,0,0,0,1,0,6.819116667,0.03126628452,0.03126628452,0.4689942678,0,10.15893333,3,1,2,1,1,0,0,1,0,0,0,,0,14.38633333,1,1,11,3,1,28.55473333,1,0,6843,213.955185,0.1384634062,0.1502603148,44,1.375716519,0.3076923077,14,0.4377279833,15,15, , ,10257,189.6812923,9375,0.1126760563,27,128,72,9,4.846274101,3565,2850,715,4903,4941,-38,3394,2883,511,60,53,7,81,86,-5
1092372,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092372?gameHash=dc493e5e2cd3a013&tab=overview,LCS,2019-2,43617.73742,1,1,9.1,3,Blue,Middle,PowerOfEvil,Counter Logic Gaming,Orianna,Irelia,Akali,Morgana,Jayce,Vladimir,31.98333333,1,3,1,4,12,3,0,0,0,0,1,0,0,6.819116667,0.09379885357,0,0.4689942678,0,10.15893333,3,1,0,0,0,0,0,0,0,0,0,,0,14.38633333,1,1,11,3,1,28.55473333,1,0,10800,337.6758729,0.2185305842,0.2494573267,18,0.5627931214,0.1258741259,9,0.2813965607,8,8, , ,14262,314.9027619,13300,0.2970639033,293,41,40,1,10.44293903,3652,3190,462,5956,4872,1084,4791,4863,-72,90,87,3,150,131,19
1092372,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092372?gameHash=dc493e5e2cd3a013&tab=overview,LCS,2019-2,43617.73742,1,1,9.1,4,Blue,ADC,Stixxay,Counter Logic Gaming,Sivir,Irelia,Akali,Morgana,Jayce,Vladimir,31.98333333,1,5,0,3,12,3,0,0,0,0,0,0,0,6.819116667,0.1563314226,0.03126628452,0.4689942678,0,10.15893333,3,1,1,0,0,0,0,1,0,0,0,,0,14.38633333,1,1,11,3,1,28.55473333,1,0,11391,356.154247,0.2304890634,0.2631046559,16,0.5002605524,0.1118881119,5,0.1563314226,8,9, , ,14813,332.1304846,12890,0.1604860675,302,20,8,4,10.06774362,3137,3385,-248,5845,4634,1211,3249,3477,-228,79,87,-8,132,115,17
1092372,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092372?gameHash=dc493e5e2cd3a013&tab=overview,LCS,2019-2,43617.73742,1,1,9.1,5,Blue,Support,Biofrost,Counter Logic Gaming,Yuumi,Irelia,Akali,Morgana,Jayce,Vladimir,31.98333333,1,0,0,9,12,3,0,0,0,0,0,0,0,6.819116667,0,0,0.4689942678,0,10.15893333,3,1,0,0,0,0,0,0,0,0,0,,0,14.38633333,1,1,11,3,1,28.55473333,1,0,10666,333.4861907,0.2158191862,0.1159066929,44,1.375716519,0.3076923077,11,0.3439291298,13,14, , ,8870,146.3149557,7850,0.3319717787,19,0,0,0,0.5940594059,2204,1900,304,3825,2849,976,3080,2774,306,5,3,2,8,3,5
1092372,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092372?gameHash=dc493e5e2cd3a013&tab=overview,LCS,2019-2,43617.73742,1,1,9.1,6,Red,Top,Ssumday,100 Thieves,Rumble,Sylas,Ryze,Aatrox,LeBlanc,Neeko,31.98333333,0,1,2,0,3,12,0,0,0,0,0,0,0,6.819116667,0.03126628452,0.09379885357,0.4689942678,0,10.15893333,1,3,0,0,0,0,0,0,0,0,1,,1,14.38633333,0,0,3,11,0,28.55473333,0,1,8939,279.4893174,0.3374990561,0.2701928359,12,0.3751954143,0.15,12,0.3751954143,3,4, , ,11765,236.8308494,11550,0.05561735261,260,28,21,0,9.004689943,3040,3599,-559,5486,5810,-324,4659,4770,-111,75,88,-13,135,141,-6
1092372,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092372?gameHash=dc493e5e2cd3a013&tab=overview,LCS,2019-2,43617.73742,1,1,9.1,7,Red,Jungle,Amazing,100 Thieves,Jarvan IV,Sylas,Ryze,Aatrox,LeBlanc,Neeko,31.98333333,0,1,4,0,3,12,0,0,0,0,0,0,1,6.819116667,0.03126628452,0.03126628452,0.4689942678,1,10.15893333,1,3,1,2,1,0,0,0,0,0,1,,1,14.38633333,0,0,3,11,0,28.55473333,0,1,767,23.98124023,0.02895869516,0.1606480656,6,0.1875977071,0.075,25,0.7816571131,5,7, , ,8694,140.8120896,8375,-0.1126760563,40,105,75,5,4.533611256,2850,3565,-715,4941,4903,38,2883,3394,-511,53,60,-7,86,81,5
1092372,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092372?gameHash=dc493e5e2cd3a013&tab=overview,LCS,2019-2,43617.73742,1,1,9.1,8,Red,Middle,Soligo,100 Thieves,Azir,Sylas,Ryze,Aatrox,LeBlanc,Neeko,31.98333333,0,0,1,1,3,12,0,0,0,0,0,0,0,6.819116667,0,0.09379885357,0.4689942678,0,10.15893333,1,3,0,0,0,0,0,0,0,0,1,,1,14.38633333,0,0,3,11,0,28.55473333,0,1,6179,193.1943721,0.2332930605,0.2399083976,13,0.4064616988,0.1625,10,0.3126628452,6,7, , ,10916,210.2857738,9860,-0.2970639033,280,12,12,0,9.129755081,3190,3652,-462,4872,5956,-1084,4863,4791,72,87,90,-3,131,150,-19
1092372,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092372?gameHash=dc493e5e2cd3a013&tab=overview,LCS,2019-2,43617.73742,1,1,9.1,9,Red,ADC,Bang,100 Thieves,Xayah,Sylas,Ryze,Aatrox,LeBlanc,Neeko,31.98333333,0,1,1,1,3,12,0,0,0,0,0,0,0,6.819116667,0.03126628452,0.1563314226,0.4689942678,0,10.15893333,1,3,0,1,0,0,0,0,0,0,1,,1,14.38633333,0,0,3,11,0,28.55473333,0,1,8492,265.5132882,0.3206222155,0.2612038153,15,0.4689942678,0.1875,9,0.2813965607,5,5, , ,11513,228.9517457,10975,-0.1604860675,255,28,28,0,8.84835852,3385,3137,248,4634,5845,-1211,3477,3249,228,87,79,8,115,132,-17
1092372,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092372?gameHash=dc493e5e2cd3a013&tab=overview,LCS,2019-2,43617.73742,1,1,9.1,10,Red,Support,aphromoo,100 Thieves,Rakan,Sylas,Ryze,Aatrox,LeBlanc,Neeko,31.98333333,0,0,4,2,3,12,0,0,0,0,0,0,0,6.819116667,0,0,0.4689942678,0,10.15893333,1,3,0,0,0,0,0,0,0,0,1,,1,14.38633333,0,0,3,11,0,28.55473333,0,1,2109,65.94059406,0.07962697274,0.06804688559,34,1.063053674,0.425,13,0.4064616988,11,13, , ,6098,59.64481501,5615,-0.3319717787,14,0,0,0,0.4377279833,1900,2204,-304,2849,3825,-976,2774,3080,-306,3,5,-2,3,8,-5
1092372,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1092372?gameHash=dc493e5e2cd3a013&tab=overview,LCS,2019-2,43617.73742,1,1,9.1,100,Blue,Team,Team,Counter Logic Gaming, ,Irelia,Akali,Morgana,Jayce,Vladimir,31.98333333,1,12,3,26,12,3, , , , ,1,1,0,6.819116667,0.3751954143,0.09379885357,0.4689942678,0,10.15893333,3,1,3,1,1,0,0,2,0,0,0,12.24278333,0,14.38633333,1,1,11,3,1,28.55473333,1,0,49421,1545.211047, , ,143,4.471078687,1,44,1.375716519,52,55,0.7027027027,0.4186046512,61326,1262.351225,54340,0.158169091,884,213,128,18,34.29911412,16157,14365,1792,26339,22782,3557,19284,18656,628,322,305,17,512,470,42
